Brand,Model,Fuel_Type,Year,Kilometers_Driven,Engine,Price
Mercedes-Benz,New,Petrol,2011,50000,1796,850000
Mini,Cooper,Petrol,2014,11900,1998,2850000
Hyundai,Santro,Petrol,2006,108000,1086,120000
Toyota,Etios,Diesel,2013,37000,1364,575000
Honda,Brio,Petrol,2014,30000,1198,320000
Maruti,Baleno,Petrol,2018,12831,1197,989000
Skoda,Laura,Diesel,2012,143017,1968,658000
Hyundai,EON,Petrol,2018,13102,814,405999
Renault,Captur,Diesel,2019,24950,1461,1337000
BMW,5,Diesel,2011,57832,2993,2582000
Maruti,Alto,Petrol,2016,34267,796,374000
Volvo,V40,Diesel,2015,33000,1984,2200000
Maruti,Wagon,Petrol,2007,55100,998,145000
Honda,City,Petrol,2008,40000,1497,200000
Maruti,Eeco,CNG,2017,31841,1196,470000
Chevrolet,Enjoy,Petrol,2014,15000,1399,375000
Mahindra,Bolero,Diesel,2016,82756,2523,770000
Hyundai,Santro,Petrol,2012,50243,1086,335000
Hyundai,EON,Petrol,2014,20600,814,260000
Hyundai,Creta,Petrol,2017,29952,1591,1377000
Volkswagen,Vento,Petrol,2017,15000,1598,710000
Honda,Civic,Petrol,2008,61938,1799,265000
Tata,Indica,Diesel,2014,67000,1248,250000
Mahindra,XUV500,Diesel,2013,61672,2179,753000
Hyundai,i20,Petrol,2017,26185,1197,798000
Audi,Q5,Diesel,2014,38000,1968,3900000
Maruti,Ritz,Petrol,2011,67000,1197,225000
Mitsubishi,Cedia,Petrol,2010,66000,1999,385000
Toyota,Innova,Diesel,2015,80883,2494,1350000
Maruti,Celerio,Diesel,2016,80219,793,350000
Maruti,S-Cross,Diesel,2018,12923,1248,892000
Audi,Q3,Diesel,2016,86642,1968,2037000
BMW,3,Diesel,2016,19235,1995,3650000
Audi,Q7,Diesel,2016,51002,4134,4891000
Hyundai,i20,Petrol,2016,6800,1197,720000
Renault,Duster,Diesel,2012,82749,1461,599000
Hyundai,Xcent,Diesel,2016,51000,1120,525000
Ford,Ecosport,Diesel,2014,31465,1498,650000
Volkswagen,Polo,Petrol,2013,76476,1198,440000
Hyundai,Grand,Diesel,2017,14000,1120,459999
Tata,Manza,Diesel,2013,47000,1248,295000
Honda,City,Petrol,2011,48466,1497,326000
Hyundai,Santro,Petrol,2008,46000,1086,222000
Toyota,Innova,Diesel,2012,162663,2494,1050000
Maruti,Ciaz,Diesel,2017,25142,1248,826000
Toyota,Fortuner,Diesel,2013,69000,2982,1445000
Ford,Fiesta,Petrol,2009,80524,1596,250000
Mercedes-Benz,E-Class,Petrol,2018,26405,1950,5143000
Mercedes-Benz,New,Diesel,2014,45000,2148,2300000
Skoda,Yeti,Diesel,2012,64284,1968,550000
Hyundai,Grand,Petrol,2015,27000,1197,450000
Ford,Figo,Petrol,2018,3678,1196,680000
Skoda,Octavia,Petrol,2013,21000,1395,875000
Renault,Duster,Diesel,2015,67000,1461,700000
Land,Rover,Diesel,2015,24000,1999,3350000
Ford,Figo,Diesel,2011,75000,1399,225000
Ford,Endeavour,Diesel,2008,179000,2953,424000
Toyota,Fortuner,Diesel,2017,47198,2982,2842000
Volkswagen,Polo,Diesel,2012,52000,1199,275000
Maruti,Ritz,Diesel,2011,91000,1248,300000
Nissan,Micra,Diesel,2013,60000,1461,355000
Hyundai,Verna,Diesel,2013,37873,1582,480000
BMW,5,Petrol,2011,31000,2497,1350000
Mercedes-Benz,GLS,Diesel,2017,129000,2987,5600000
Honda,CR-V,Petrol,2004,78000,2354,399000
Hyundai,Creta,Diesel,2016,32000,1582,1550000
Hyundai,i10,Petrol,2010,59000,1086,231999
Mercedes-Benz,A,Diesel,2016,35437,2143,1857999
Maruti,Ertiga,Petrol,2014,98000,1373,550000
Skoda,Octavia,Diesel,2006,72000,1896,320000
Honda,Amaze,Petrol,2015,79000,1198,400000
Maruti,Zen,Petrol,2004,29000,993,160000
Maruti,SX4,Petrol,2013,66012,1586,415000
Honda,Brio,Petrol,2014,35000,1198,425000
Maruti,Wagon,Petrol,2011,75000,998,260000
Toyota,Camry,Petrol,2008,80000,2362,343000
Chevrolet,Beat,Petrol,2012,32717,1199,254999
Toyota,Fortuner,Diesel,2017,25000,2982,3200000
Ford,Ecosport,Diesel,2014,79000,1498,625000
Maruti,Swift,Diesel,2010,86000,1248,360000
Mercedes-Benz,S,Diesel,2010,137000,2987,1850000
Honda,Mobilio,Petrol,2015,25000,1497,425000
Hyundai,Grand,Petrol,2017,8500,1197,480000
Mahindra,XUV500,Diesel,2015,34000,2179,1300000
Skoda,Fabia,Petrol,2012,41629,1598,225000
Hyundai,Santro,Petrol,2009,80227,1086,229999
Hyundai,Creta,Petrol,2019,8587,1591,1356000
Mahindra,Scorpio,Diesel,2017,30000,1997,1225000
Skoda,Rapid,Diesel,2013,64186,1598,376000
Renault,Duster,Diesel,2015,76427,1461,858000
BMW,X5,Diesel,2011,75000,2993,2750000
Toyota,Etios,Petrol,2013,27075,1496,495000
Maruti,Wagon,Petrol,2012,30000,998,330000
Hyundai,Creta,Petrol,2016,69434,1591,800000
Maruti,Celerio,Petrol,2014,56000,998,279000
Land,Rover,Diesel,2017,49275,2179,4564000
Chevrolet,Beat,Petrol,2014,8700,1199,254999
Tata,Nano,Petrol,2014,18000,624,100000
Audi,A6,Diesel,2017,41041,1968,3756000
Mercedes-Benz,E-Class,Diesel,2009,80464,2987,928999
Maruti,Swift,Petrol,2019,20667,1197,637000
Fiat,Linea,Petrol,2013,60283,1368,298000
Maruti,Swift,Petrol,2017,31696,1197,575000
Toyota,Fortuner,Diesel,2010,100000,2982,1300000
Maruti,Ertiga,Petrol,2014,13361,1373,680000
BMW,3,Petrol,2010,48394,1995,1049000
Maruti,Ertiga,Petrol,2014,47399,1373,560000
Honda,City,Petrol,2010,69000,1497,285000
Hyundai,Santa,Diesel,2013,65278,2199,836000
Tata,Indigo,Diesel,2005,108000,1405,100000
Mercedes-Benz,E-Class,Petrol,2010,50645,2497,1075000
Maruti,Swift,Diesel,2011,130002,1248,385000
Ford,Fiesta,Diesel,2012,107000,1399,300000
Honda,City,Petrol,2015,41950,1497,960000
Toyota,Fortuner,Diesel,2012,109000,2982,1325000
Honda,Amaze,Petrol,2016,9000,1198,575000
Hyundai,i20,Diesel,2014,43900,1396,675000
Chevrolet,Enjoy,Diesel,2013,64000,1248,484999
Mercedes-Benz,New,Petrol,2019,13190,1950,3899000
Maruti,SX4,Petrol,2009,77652,1586,285000
Toyota,Innova,Diesel,2012,55000,2494,951000
BMW,5,Diesel,2012,59900,1995,1850000
Renault,Duster,Diesel,2015,73539,1461,675000
BMW,X1,Diesel,2017,31645,1995,2940000
Honda,City,Petrol,2009,69690,1497,329000
Maruti,Ciaz,Diesel,2016,41000,1248,950000
Maruti,Swift,Petrol,2010,109200,1298,220000
Mahindra,XUV500,Diesel,2012,80000,2179,650000
Honda,Civic,Petrol,2007,51000,1799,490000
Maruti,Ertiga,Diesel,2013,105000,1248,675000
Toyota,Etios,Diesel,2013,179000,1364,380000
Audi,TT,Petrol,2013,12100,1984,2950000
Skoda,Rapid,Diesel,2017,31000,1498,1050000
Volkswagen,Polo,Diesel,2015,50000,1498,620000
Skoda,Laura,Diesel,2009,48000,1896,500000
Mahindra,Renault,Diesel,2007,35000,1461,229999
Toyota,Innova,Diesel,2016,100200,2755,1700000
BMW,3,Diesel,2014,47000,1995,2550000
Honda,Jazz,Diesel,2015,63642,1498,565000
Honda,Amaze,Diesel,2015,62550,1498,560000
Jaguar,XF,Diesel,2015,37340,2179,2998000
Maruti,Swift,Diesel,2016,38461,1248,739000
Jeep,Compass,Diesel,2018,29000,1956,1900000
Toyota,Corolla,Petrol,2010,31000,1794,500000
Honda,City,Petrol,2011,42086,1497,335000
Maruti,Swift,Petrol,2013,49000,1197,445000
Hyundai,Verna,Diesel,2019,77240,1582,831000
Mahindra,Bolero,Diesel,2012,105000,2523,600000
Maruti,Swift,Diesel,2014,35000,1248,525000
Hyundai,Santro,Petrol,2006,83072,1086,140000
Audi,A6,Diesel,2012,202082,1968,1230000
Ford,Ikon,Petrol,2004,129000,1299,150000
Volkswagen,Polo,Diesel,2018,33558,1498,811999
Mahindra,Bolero,Diesel,2012,60271,2523,612000
Honda,City,Diesel,2017,45366,1498,1088000
Chevrolet,Sail,Petrol,2014,9500,1199,350000
Hyundai,i20,Petrol,2016,42362,1197,615000
BMW,X1,Diesel,2016,21000,1995,3300000
BMW,X1,Diesel,2012,15200,1995,1350000
Toyota,Fortuner,Diesel,2015,43690,2982,1711000
Audi,Q7,Diesel,2014,79926,4134,2977000
Maruti,Ertiga,Diesel,2013,53073,1248,595000
Hyundai,i20,Petrol,2015,59000,1197,575000
Mercedes-Benz,S,Petrol,2006,47088,3498,1900000
Renault,Duster,Diesel,2014,55000,1461,475000
Mahindra,Quanto,Diesel,2013,80430,1493,330000
Toyota,Fortuner,Diesel,2013,71932,2982,1650000
BMW,X5,Diesel,2014,19000,2993,4400000
Maruti,Swift,Diesel,2011,81759,1248,438999
Maruti,Swift,Diesel,2018,52010,1248,620000
Audi,A6,Petrol,2016,58953,1984,2422000
Mitsubishi,Pajero,Diesel,2008,93000,2835,545000
Jaguar,XF,Diesel,2016,10000,2179,4400000
Toyota,Innova,Diesel,2019,40674,2755,2482000
Skoda,Octavia,Diesel,2015,50000,1968,1169000
Toyota,Corolla,Petrol,2018,1331,1798,2000000
Maruti,Omni,Petrol,2010,60000,796,145000
Mercedes-Benz,GLC,Diesel,2018,10003,2143,4850000
Volkswagen,Vento,Diesel,2016,25000,1498,944999
Mahindra,XUV500,Diesel,2015,73000,2179,1250000
Nissan,Terrano,Diesel,2014,59962,1461,690000
Hyundai,Verna,Diesel,2012,72000,1582,580000
BMW,5,Diesel,2016,20967,2993,4456000
Mahindra,Scorpio,Diesel,2015,35000,2179,850000
Hyundai,Verna,Diesel,2017,38056,1582,1070000
Audi,Q7,Diesel,2009,94000,2967,1200000
Chevrolet,Aveo,Petrol,2010,64236,1150,244000
Mahindra,Bolero,Diesel,2000,124000,2523,195000
Hyundai,Xcent,Petrol,2014,7400,1197,434999
Toyota,Innova,Diesel,2017,52000,2393,1750000
Hyundai,EON,Petrol,2015,68764,814,290000
Volkswagen,Polo,Diesel,2013,64000,1199,290000
Maruti,Vitara,Diesel,2016,21558,1248,890000
BMW,3,Diesel,2013,37500,1995,1675000
Hyundai,EON,Petrol,2016,14077,814,395000
Honda,City,Petrol,2009,70000,1497,210000
Honda,Accord,Petrol,2011,54316,2354,429000
Mahindra,Xylo,Diesel,2009,90764,2498,385000
BMW,3,Diesel,2009,137000,1995,900000
Honda,City,Petrol,2013,127000,1497,450000
Mahindra,XUV500,Diesel,2016,51884,2179,1246000
Hyundai,i20,Diesel,2014,67407,1396,465000
Toyota,Fortuner,Diesel,2014,107825,2982,2050000
Mahindra,Bolero,Diesel,2006,82453,2523,290000
Maruti,Esteem,Petrol,2007,30441,1298,145000
Hyundai,Santro,Petrol,2002,70000,1086,65000
Mini,Cooper,Diesel,2016,11000,1496,2950000
Audi,Q3,Diesel,2015,61000,1968,2500000
Hyundai,i20,Petrol,2013,48454,1197,350000
Tata,Safari,Diesel,2017,37000,2179,1125000
Honda,BR-V,Diesel,2017,32249,1498,1079000
Volkswagen,Jetta,Diesel,2013,58000,1968,590000
Hyundai,Xcent,Petrol,2017,28360,1197,512000
Maruti,Ignis,Petrol,2017,7000,1197,570000
BMW,5,Diesel,2016,19658,1995,3584000
Ford,Ikon,Petrol,2007,92000,1299,125000
Hyundai,i10,Petrol,2013,25000,1197,265000
Hyundai,Verna,Diesel,2016,37882,1582,919000
BMW,3,Diesel,2014,69330,1995,2350000
Mercedes-Benz,E-Class,Petrol,2011,61000,1796,1250000
Chevrolet,Beat,Petrol,2010,35000,1199,150000
Hyundai,Santro,Petrol,2004,200000,1086,80000
Tata,Indica,Diesel,2009,82000,1405,75000
Mahindra,XUV500,Diesel,2012,72450,2179,810000
Maruti,Ciaz,Diesel,2017,36381,1248,975000
Mercedes-Benz,New,Diesel,2017,25559,2143,3793000
Honda,City,Petrol,2005,100000,1497,196000
Toyota,Fortuner,Diesel,2015,94000,2982,2050000
Maruti,Alto,Petrol,2011,64357,998,275000
Jaguar,XJ,Petrol,2017,10501,1999,7500000
Hyundai,i20,Diesel,2009,47000,1396,280000
Honda,BRV,Petrol,2017,18000,1497,925000
Toyota,Corolla,Petrol,2007,89000,1794,300000
Audi,A6,Diesel,2014,49964,1968,2389000
Toyota,Innova,Diesel,2014,35000,2494,1275000
Hyundai,Grand,Diesel,2014,64000,1120,415000
Volkswagen,Vento,Petrol,2013,36000,1598,465000
Toyota,Innova,Diesel,2012,78600,2494,890000
Hyundai,Verna,Diesel,2008,170000,1493,150000
Maruti,Ritz,Diesel,2015,65000,1248,327000
Audi,Q7,Diesel,2008,120300,2967,1800000
Hyundai,i20,Petrol,2016,21000,1197,630000
Maruti,Vitara,Diesel,2017,18108,1248,1131000
Honda,City,Petrol,2014,58407,1497,616000
Maruti,Ciaz,Petrol,2014,49500,1373,600000
Nissan,Sunny,Petrol,2013,37199,1498,543000
Volkswagen,Polo,Diesel,2012,62000,1199,465000
Maruti,Ertiga,Diesel,2015,59000,1248,750000
Maruti,Swift,Diesel,2015,60000,1248,625000
Mercedes-Benz,New,Diesel,2007,39037,2143,925000
Honda,Brio,Petrol,2013,17003,1198,315000
Hyundai,i10,Petrol,2008,80400,1086,229999
Hyundai,Verna,Diesel,2012,75200,1582,525000
Maruti,Ciaz,Diesel,2017,41217,1248,740000
Ford,Ikon,Petrol,2006,98293,1299,155000
Volkswagen,Polo,Petrol,2017,54000,1199,600000
Honda,Jazz,Petrol,2016,17377,1199,590000
Honda,Amaze,Diesel,2013,33800,1498,470000
Hyundai,i20,Diesel,2015,86157,1396,650000
Maruti,Ritz,Diesel,2012,146824,1248,355000
Honda,City,Petrol,2014,55000,1497,710000
Skoda,Superb,Petrol,2010,53293,1798,600000
Maruti,Vitara,Diesel,2017,38000,1248,799000
Hyundai,i20,Petrol,2009,64000,1197,409999
Maruti,Alto,Petrol,2017,25058,998,395000
Hyundai,EON,Petrol,2016,36700,814,438000
Hyundai,i10,Petrol,2011,35000,1197,275000
Mercedes-Benz,SLK-Class,Petrol,2016,22732,3498,5554000
Audi,A6,Diesel,2014,48000,1968,2900000
Ford,EcoSport,Diesel,2013,62084,1498,660000
Volkswagen,Passat,Diesel,2012,39273,1968,699000
Toyota,Innova,Diesel,2017,64798,2393,1875000
Ford,Figo,Diesel,2010,100002,1399,128000
Chevrolet,Aveo,Petrol,2006,78000,1399,120000
Maruti,Ritz,Petrol,2013,57717,1197,430999
Land,Rover,Diesel,2011,109000,2179,1650000
Hyundai,Grand,Petrol,2017,74515,1197,564000
Ford,Endeavour,Diesel,2017,50484,3198,3112000
Audi,Q5,Diesel,2013,13452,1968,2546000
Hyundai,Verna,Petrol,2017,37688,1591,788000
Mercedes-Benz,E-Class,Diesel,2017,34000,2143,3600000
Mercedes-Benz,M-Class,Diesel,2014,120000,2987,3000000
Maruti,Swift,Petrol,2008,64000,1298,285000
Honda,City,Petrol,2011,100000,1343,350000
Renault,Duster,Diesel,2014,75000,1461,750000
Mercedes-Benz,New,Diesel,2012,86000,2143,1900000
BMW,X5,Diesel,2015,69000,2993,5400000
Hyundai,Xcent,Petrol,2015,41721,1197,470000
Maruti,Dzire,Petrol,2017,13000,1197,850000
BMW,3,Diesel,2013,38998,1995,1700000
Maruti,Alto,Petrol,2017,54250,796,351000
Audi,A4,Diesel,2013,45979,1968,1950000
Mini,Cooper,Petrol,2012,37000,1598,1700000
Audi,Q7,Diesel,2015,46983,2967,4335000
Chevrolet,Beat,Diesel,2012,40700,936,265000
Maruti,Wagon,Petrol,2015,43828,998,352000
Nissan,Terrano,Diesel,2016,53000,1461,625000
BMW,3,Diesel,2015,100000,1995,2475000
Maruti,Swift,Petrol,2015,19000,1197,525000
Skoda,Yeti,Diesel,2016,84000,1968,1100000
Ford,EcoSport,Petrol,2018,37630,1499,910000
Hyundai,i20,Petrol,2010,67714,1197,325000
Maruti,S,Diesel,2017,32000,1248,850000
Hyundai,Verna,Petrol,2010,51000,1599,310000
BMW,3,Diesel,2015,58390,1995,1986000
Hyundai,Grand,Diesel,2017,14000,1186,490000
Honda,City,Petrol,2014,55818,1497,570000
Maruti,Swift,Petrol,2006,97800,1493,175000
Maruti,Swift,Diesel,2012,52241,1248,290000
Maruti,Baleno,Diesel,2018,25433,1248,783000
Tata,Safari,Diesel,2015,40611,2179,815000
Hyundai,Accent,Petrol,2008,72000,1495,200000
Maruti,Swift,Diesel,2016,54631,1248,625000
Maruti,Swift,Diesel,2007,60000,1248,340000
Tata,Nano,Petrol,2016,24941,624,319000
Maruti,Ertiga,Diesel,2017,63939,1248,775000
Maruti,Celerio,Petrol,2014,35214,998,320000
Maruti,Swift,Diesel,2015,63000,1248,490000
Volkswagen,Vento,Petrol,2012,121377,1598,380000
Volkswagen,Jetta,Diesel,2009,100970,1896,400000
Mini,Cooper,Diesel,2014,60000,1496,2350000
Tata,Indica,Diesel,2008,77650,1396,114999
Hyundai,Santro,Petrol,2007,71297,1086,220000
Land,Rover,Diesel,2008,55001,1493,2650000
Honda,City,Petrol,2015,18955,1497,1065000
Jaguar,XF,Diesel,2016,47877,2179,3568000
Mercedes-Benz,E-Class,Diesel,2017,43368,2143,3194000
Chevrolet,Cruze,Diesel,2011,73000,1991,420000
Mahindra,XUV500,Diesel,2015,72007,2179,990000
Mercedes-Benz,New,Petrol,2014,56778,1796,1546000
Honda,Jazz,Petrol,2018,20024,1199,846000
Toyota,Etios,Petrol,2013,42103,1496,325000
Maruti,Alto,Petrol,2012,67147,796,260000
Maruti,Swift,Petrol,2016,37806,1197,520000
Maruti,A-Star,Petrol,2009,85000,998,180000
Tata,Nano,Petrol,2011,35000,624,160000
Ford,Figo,Diesel,2015,72035,1498,250000
Fiat,Linea,Petrol,2011,48500,1368,250000
Ford,Figo,Petrol,2017,28854,1196,670000
Maruti,Baleno,Petrol,2005,92450,1590,120000
BMW,3,Diesel,2016,14351,1995,3554999
Chevrolet,Cruze,Diesel,2017,51087,1998,775000
Mahindra,Scorpio,Diesel,2005,50000,2609,194000
Tata,Indica,Diesel,2016,73000,1396,220000
Chevrolet,Cruze,Diesel,2011,60000,1991,380000
Toyota,Innova,Diesel,2016,50000,2494,1565000
Mercedes-Benz,New,Diesel,2018,36797,2143,3947000
Maruti,Ritz,Petrol,2011,50000,1197,150000
Toyota,Innova,Diesel,2013,94000,2494,885000
Toyota,Fortuner,Diesel,2013,74000,2982,1789999
Hyundai,i10,Petrol,2014,41016,1197,508000
Hyundai,Verna,Diesel,2012,67000,1582,625000
Audi,Q3,Diesel,2015,76927,1968,2275000
Chevrolet,Beat,Petrol,2010,17088,1199,146000
Ford,Fiesta,Diesel,2007,112808,1399,204999
Ford,Figo,Diesel,2014,74980,1399,408000
Maruti,Celerio,Petrol,2014,44600,998,455000
Mercedes-Benz,A,Diesel,2013,37000,2143,1400000
Hyundai,Creta,Petrol,2016,21000,1591,1090000
Maruti,Wagon,Petrol,2010,81245,998,245000
Mercedes-Benz,E-Class,Diesel,2013,70000,2148,1580000
Ford,EcoSport,Petrol,2017,4018,1499,825000
Renault,Koleos,Diesel,2013,70000,1995,850000
Mahindra,XUV500,Diesel,2016,56532,2179,1554000
Maruti,Omni,Petrol,2013,26875,796,235000
Maruti,Wagon,Petrol,2015,72599,998,432000
Ford,Endeavour,Diesel,2008,205000,2499,390000
Hyundai,Verna,Diesel,2011,98000,1582,520000
Hyundai,i20,Petrol,2018,19500,1197,585000
Maruti,Ertiga,Petrol,2013,68000,1373,625000
Mahindra,XUV500,Diesel,2019,19654,2179,1763000
Maruti,SX4,Diesel,2017,26000,1248,975000
Mercedes-Benz,SLK-Class,Petrol,2015,10000,3498,5500000
Volkswagen,Polo,Diesel,2011,75020,1199,409999
Toyota,Fortuner,Diesel,2011,157000,2982,1199000
Mahindra,XUV500,Diesel,2017,43773,2179,1354000
Mercedes-Benz,GLE,Diesel,2016,21000,2143,5600000
Honda,Jazz,Petrol,2016,23280,1199,650000
Maruti,Swift,Diesel,2013,88000,1248,475000
Hyundai,Verna,Petrol,2014,67000,1591,560000
Ford,Endeavour,Diesel,2017,59636,3198,2920000
Hyundai,i20,Petrol,2018,11000,1197,635000
Honda,City,Petrol,2013,60669,1497,495000
Honda,Amaze,Diesel,2018,12000,1498,850000
Hyundai,Verna,Petrol,2013,35000,1591,450000
Honda,Mobilio,Diesel,2015,65000,1498,550000
Maruti,Ertiga,Diesel,2013,39929,1248,656000
Maruti,Alto,Petrol,2014,49000,998,229999
Toyota,Qualis,Diesel,2004,77757,2446,350000
Hyundai,i10,Petrol,2016,21456,1197,455000
Skoda,Laura,Diesel,2009,74000,1896,775000
Hyundai,i20,Petrol,2015,37000,1197,525000
BMW,5,Diesel,2013,108640,2993,2329000
BMW,3,Diesel,2016,38000,1995,2399000
Chevrolet,Aveo,Petrol,2010,80000,1399,179000
Mercedes-Benz,E-Class,Diesel,2011,47000,2143,1390000
Audi,A6,Diesel,2013,31000,1968,1895000
Maruti,Wagon,Petrol,2014,40000,998,249000
Renault,KWID,Petrol,2016,4152,799,315000
Volkswagen,Ameo,Diesel,2017,51000,1498,645000
Volkswagen,Polo,Diesel,2013,55000,1199,425000
Maruti,Alto,Petrol,2014,58500,796,275000
Hyundai,i20,Petrol,2017,58620,1197,714000
Toyota,Etios,Petrol,2012,29605,1197,244000
Hyundai,i20,Petrol,2012,71172,1197,350000
Hyundai,i20,Diesel,2017,12000,1396,730000
Maruti,Wagon,Petrol,2014,25000,998,275000
Hyundai,i20,Diesel,2017,43000,1396,819999
Volkswagen,Polo,Petrol,2015,57022,1197,651000
Ford,Figo,Diesel,2015,92000,1399,425000
Maruti,Swift,Petrol,2014,33372,1197,621000
Hyundai,Grand,Diesel,2016,52625,1120,458000
Mahindra,Xylo,Diesel,2016,215000,2179,750000
Maruti,Alto,CNG,2012,65537,796,210000
Hyundai,i10,Petrol,2014,60138,1086,409000
Skoda,Octavia,Diesel,2014,84000,1968,1075000
BMW,X5,Diesel,2014,47000,2993,4150000
Maruti,Celerio,Petrol,2014,33450,998,440000
Volkswagen,Vento,Diesel,2013,125000,1598,625000
BMW,3,Diesel,2011,99606,1995,1050000
Maruti,Ertiga,Diesel,2014,64000,1248,725000
Ford,Figo,Diesel,2013,51000,1399,320000
Volkswagen,Polo,Petrol,2014,57000,1198,395000
Audi,A6,Diesel,2009,48040,2967,1207000
Toyota,Innova,Diesel,2017,43200,2393,1860000
Hyundai,Verna,Diesel,2013,66000,1582,570000
Hyundai,Santro,Petrol,2013,31000,1086,175000
Audi,A4,Diesel,2011,46000,1968,1099000
Audi,A4,Diesel,2012,47346,1968,1450000
Skoda,Laura,Diesel,2009,100000,1896,311000
Honda,CR-V,Petrol,2015,63856,1997,1396000
Hyundai,Verna,Diesel,2015,72996,1582,711000
Honda,Mobilio,Diesel,2014,23000,1498,690000
Hyundai,i20,Petrol,2018,15985,1197,777000
Toyota,Innova,Diesel,2011,98000,2494,550000
Hyundai,i20,Petrol,2014,70089,1197,535000
Mahindra,Bolero,Diesel,2011,99000,2523,450000
Volkswagen,Vento,Diesel,2014,72000,1498,475000
Jaguar,XF,Diesel,2015,44194,2179,3279999
Maruti,Zen,Petrol,2005,102000,993,70000
Mercedes-Benz,E-Class,Diesel,2018,56652,2987,5029000
Toyota,Fortuner,Diesel,2010,41650,2982,1099000
Hyundai,Grand,Petrol,2015,61717,1197,557000
Hyundai,Xcent,Diesel,2018,25302,1186,590000
Hyundai,Creta,Petrol,2016,47016,1591,943000
Hyundai,i10,Petrol,2010,69000,1197,290000
Honda,Brio,Petrol,2016,32700,1198,368000
Toyota,Fortuner,Diesel,2015,101337,2982,2167000
Audi,A4,Diesel,2011,59000,1968,1250000
Toyota,Innova,Diesel,2018,41736,2755,1992000
Honda,City,Diesel,2014,71649,1498,675000
Honda,City,Diesel,2015,80606,1498,696000
Renault,KWID,Petrol,2017,63262,999,325000
Maruti,Swift,Diesel,2018,5456,1248,865000
Maruti,Celerio,Petrol,2017,7500,998,500000
Mahindra,XUV500,Diesel,2011,66000,2179,550000
Hyundai,i10,Petrol,2010,66770,1197,260000
Hyundai,i10,Petrol,2014,58472,1086,341000
Maruti,Dzire,Petrol,2011,46687,1197,270000
Maruti,Grand,Petrol,2008,77000,1995,550000
Audi,TT,Petrol,2012,7000,1984,3500000
Mercedes-Benz,New,Petrol,2011,48000,1991,975000
Nissan,Sunny,Diesel,2013,47000,1461,425000
Maruti,Wagon,Petrol,2015,51530,998,320000
Maruti,Swift,Diesel,2014,25789,1248,685000
Honda,Amaze,Diesel,2015,48000,1498,450000
Maruti,Swift,Diesel,2012,52000,1248,355000
Hyundai,Accent,CNG,2010,95637,1495,190000
Mahindra,Scorpio,Diesel,2008,131000,2609,360000
Mercedes-Benz,E-Class,Diesel,2015,42076,2143,2180000
Toyota,Fortuner,Diesel,2012,76000,2982,1350000
Datsun,redi-GO,Petrol,2016,20487,799,266000
Honda,City,Petrol,2010,43000,1497,375000
Toyota,Camry,Petrol,2018,17000,2494,3200000
Honda,City,Diesel,2016,60805,1498,807000
Volkswagen,Jetta,Diesel,2012,58775,1968,564000
Audi,A6,Diesel,2013,70181,1968,2399000
Maruti,Ertiga,Diesel,2016,85827,1248,750000
Mercedes-Benz,New,Diesel,2016,58205,2143,2700000
Maruti,Swift,Diesel,2008,91000,1248,285000
Renault,Duster,Diesel,2012,74000,1461,635000
Maruti,Ritz,Diesel,2010,79324,1248,330000
Maruti,Swift,Petrol,2013,38623,1197,500000
Maruti,Swift,Diesel,2014,59923,1248,646000
Hyundai,EON,Petrol,2017,23360,814,375000
Maruti,Zen,Petrol,2003,61495,993,152000
Maruti,Eeco,Petrol,2012,56661,1196,361000
Audi,Q5,Diesel,2017,40318,1968,4374000
Audi,Q3,Diesel,2014,60000,1968,2000000
Smart,Fortwo,Diesel,2008,103000,799,300000
Maruti,Swift,Diesel,2010,130000,1248,365000
Tata,Sumo,Diesel,2013,20000,1978,525000
BMW,X5,Diesel,2016,76000,2993,5800000
Honda,City,Petrol,2015,30000,1497,865000
Tata,Indigo,Diesel,2015,150000,1396,250000
Volkswagen,Vento,Petrol,2014,28000,1197,775000
Maruti,Celerio,Petrol,2015,74000,998,415000
Toyota,Fortuner,Diesel,2011,75000,2982,1085000
Mitsubishi,Outlander,Petrol,2010,76000,2360,553000
Volkswagen,Jetta,Diesel,2014,64889,1896,1150000
Porsche,Cayman,Petrol,2010,10000,3436,4000000
Hyundai,Creta,Diesel,2015,43000,1582,925000
Skoda,Fabia,Petrol,2011,47490,1198,229000
Ford,EcoSport,Diesel,2015,80000,1498,700000
Maruti,Zen,Petrol,2007,60000,1061,165000
Maruti,Ciaz,Petrol,2017,6006,1373,825000
Mercedes-Benz,New,Petrol,2011,71703,1991,914000
Honda,Amaze,Petrol,2016,33000,1198,650000
Toyota,Etios,Diesel,2012,60000,1364,295000
Renault,Duster,Diesel,2015,91000,1461,575000
Maruti,Wagon,LPG,2012,72000,998,285000
Volkswagen,Polo,Petrol,2011,43000,1198,210000
Hyundai,Creta,Diesel,2017,63770,1582,1355000
Jaguar,XF,Diesel,2012,43510,2993,2050000
Jeep,Compass,Diesel,2017,52000,1956,2000000
